fold,epoch,learning_rate,train_loss,valid_loss,accuracy,precision_macro,recall_macro,f1_macro,qwk,dice_macro,early_stopping_counter,early_stopped
3,3,9.883102778550433e-05,1.5436687897439647,1.4775091130157998,0.6046712802768166,0.6327885603503243,0.5726075355753828,0.5890122749138343,0.714619360680826,0.5890122749138343,0,False
3,4,9.738265855914012e-05,1.4390497541757603,1.6096750966433822,0.583044982698962,0.6286709743784467,0.5534312095801034,0.5508015286326967,0.6763991711497864,0.5508015286326967,1,False
3,5,9.537877098354786e-05,1.3845860174370472,1.5067630681498296,0.5891003460207612,0.6257579062376843,0.5573652435688095,0.5482535172797904,0.6879692407971321,0.5482535172797904,2,False
3,6,9.284285880837946e-05,1.3285700567453378,1.4086641874806634,0.6349480968858131,0.6477884633266342,0.5886787771864725,0.5956068738825369,0.743256621640384,0.5956068738825369,0,False
3,7,8.980465328528219e-05,1.2946507150120388,1.4010039333639475,0.6427335640138409,0.6468115329809396,0.630357704183893,0.6142854785348695,0.7512757282507245,0.6142854785348695,0,False
3,8,8.629977459615654e-05,1.255813021663976,1.383628367144486,0.6306228373702422,0.6413158056730373,0.604255759326862,0.6126380872172453,0.7555878844986609,0.6126380872172453,0,False
3,9,8.236931423909138e-05,1.2285973929822651,1.3724412515245634,0.6401384083044983,0.6566441810592367,0.6025386826884462,0.6186624052485955,0.775455379513084,0.6186624052485955,0,False
3,10,7.805935326811912e-05,1.190098738484729,1.4082759039155368,0.6046712802768166,0.6467217372763969,0.6086973775362978,0.6248644034087892,0.7642740619902121,0.6248644034087892,1,False
3,11,7.34204220349895e-05,1.1502160056652082,1.3708462616492962,0.6366782006920415,0.6596343925928231,0.6555830870764386,0.6567656251292332,0.7817677352819975,0.6567656251292332,0,False
3,12,6.850690776699573e-05,1.1323551949126498,1.3569314492159876,0.6453287197231834,0.6556360821229335,0.6082283098197979,0.6187187822247223,0.7658442196820742,0.6187187822247223,0,False
3,13,6.337641692646103e-05,1.1019896998949943,1.3532761388811572,0.6608996539792388,0.6721104135257245,0.6289847766095351,0.6310585447667784,0.7791526230022571,0.6310585447667784,0,False
3,14,5.8089099827638234e-05,1.0534062809391418,1.3899348349406802,0.643598615916955,0.6696253039530944,0.6530022640723709,0.6606723619700192,0.7805156678792521,0.6606723619700192,1,False
3,15,5.2706945429270875e-05,1.0173053370215077,1.4046964616611086,0.6401384083044983,0.6660275979493885,0.6448401769666031,0.6534482842036815,0.7710628175926184,0.6534482842036815,2,False
3,16,4.729305457072914e-05,0.9813031020048992,1.4320795297622682,0.6219723183391004,0.6479001565513738,0.6360982294474549,0.6394519930578758,0.7749178077819272,0.6394519930578758,3,False
3,17,4.1910900172361764e-05,0.9467531216288932,1.4601377483071951,0.6072664359861591,0.6571527407675073,0.61617883993581,0.6327196133709047,0.7649477113435051,0.6327196133709047,4,False
3,18,3.662358307353895e-05,0.9098004213047688,1.449834774691483,0.6055363321799307,0.6490563719359586,0.6018389955060282,0.6226682909659929,0.7552205248244426,0.6226682909659929,5,False
3,19,3.1493092233004286e-05,0.8743083931273655,1.4623516095095668,0.6141868512110726,0.6560171772167454,0.6241598231671168,0.6377491139165132,0.7756637931415783,0.6377491139165132,6,False
3,20,2.6579577965010497e-05,0.8474716020806026,1.4599941438642041,0.634083044982699,0.652135832182856,0.625212014287316,0.6345738317423242,0.7674003025952703,0.6345738317423242,7,True
4,1,0.01,2.6119373649049384,2.8505293443285185,0.29004329004329005,0.54731421943354,0.2474073683357252,0.20904080272341022,0.27501067249806155,0.20904080272341022,0,False
4,2,9.970689785771798e-05,1.872904481050465,1.668761825150457,0.5359307359307359,0.5216129091277386,0.4183002065644099,0.4300009550765109,0.6257935000813846,0.4300009550765109,0,False
4,3,9.883102778550433e-05,1.5661817610676314,1.5217364644182139,0.5783549783549784,0.5815184390805326,0.5733581802164742,0.5561818543956412,0.7096406160867085,0.5561818543956412,0,False
4,4,9.738265855914012e-05,1.4597105556087098,1.5523536542366292,0.5593073593073593,0.5550559756915269,0.507841377860476,0.4719402630195334,0.6682435742770898,0.4719402630195334,1,False
4,5,9.537877098354786e-05,1.4323215404183807,1.4026750893428408,0.6181818181818182,0.6041700288524092,0.5802465889765976,0.5740401246222196,0.7359151238127188,0.5740401246222196,0,False
4,6,9.284285880837946e-05,1.3750518389226656,1.337038243639058,0.6571428571428571,0.6798949643985142,0.6052411698852578,0.6104040752164618,0.7718615085075764,0.6104040752164618,0,False
4,7,8.980465328528219e-05,1.3279595388466925,1.3283039356100148,0.6528138528138528,0.6794532037123149,0.5733525085272346,0.5901040102148567,0.7711322646370781,0.5901040102148567,0,False
4,8,8.629977459615654e-05,1.299052823786092,1.3261293892202706,0.645021645021645,0.6688973115791271,0.594576364540411,0.6175367574231064,0.7773867135943687,0.6175367574231064,0,False
4,9,8.236931423909138e-05,1.2620018043113828,1.3557709632248713,0.6337662337662338,0.6667266050692758,0.590391519641223,0.6095395055231001,0.7619790014676393,0.6095395055231001,1,False
4,10,7.805935326811912e-05,1.2408947492965778,1.3193961418908218,0.6476190476190476,0.6842579294059971,0.6340332073665056,0.6548094986551681,0.786279801565527,0.6548094986551681,0,False
4,11,7.34204220349895e-05,1.1885087643733898,1.2930516917130044,0.6484848484848484,0.6524067414914096,0.6568449157819292,0.6524207785561398,0.7963872344595551,0.6524207785561398,0,False
4,12,6.850690776699573e-05,1.158915032564975,1.2869689571446385,0.6683982683982684,0.6901253765727451,0.6397278212249893,0.6517019409551256,0.7930010684162205,0.6517019409551256,0,False
4,13,6.337641692646103e-05,1.123825760861169,1.2930655689075075,0.6632034632034632,0.7095422841644401,0.6319344544964554,0.6597153007703646,0.8033138999693157,0.6597153007703646,1,False
4,14,5.8089099827638234e-05,1.110598414105115,1.2860801922863927,0.677056277056277,0.7009221492643266,0.6332801631268397,0.6558971267960312,0.8153363595197862,0.6558971267960312,0,False
4,15,5.2706945429270875e-05,1.049892682723933,1.3188419115954433,0.6476190476190476,0.7054930316951994,0.6407085872226789,0.6662101679837046,0.805313656534727,0.6662101679837046,1,False
4,16,4.729305457072914e-05,1.0243040192292223,1.3084481428409445,0.6588744588744588,0.699779793805783,0.6495993447194812,0.6694902174432336,0.8106606066060661,0.6694902174432336,2,False
4,17,4.1910900172361764e-05,0.9754961906419906,1.3451196378675,0.6363636363636364,0.6986798302375723,0.6345397838928266,0.65981253122482,0.7884553464274215,0.65981253122482,3,False
4,18,3.662358307353895e-05,0.9518372352044887,1.3373107203121843,0.638095238095238,0.6791933260819724,0.6414217122540784,0.6584088085549207,0.7966184547258246,0.6584088085549207,4,False
4,19,3.1493092233004286e-05,0.9207405570675345,1.337811750379102,0.6623376623376623,0.6931981066696548,0.6768411941728687,0.6835609017517577,0.8123834223011388,0.6835609017517577,5,False
4,20,2.6579577965010497e-05,0.8898079039522521,1.3525702538161442,0.6519480519480519,0.6729023974335309,0.640724704096779,0.6541821066025428,0.7969288093490656,0.6541821066025428,6,False
4,21,2.1940646731880885e-05,0.8469825956235707,1.373087214601451,0.651082251082251,0.683011503616631,0.6238553477123867,0.6484908942524822,0.7947831230732478,0.6484908942524822,7,True
5,1,0.01,2.562708736187859,2.499382851452663,0.36277056277056274,0.44895584166385244,0.2864512664929431,0.2962152482740771,0.3070563840052558,0.2962152482740771,0,False
5,2,9.970689785771798e-05,1.8778452511270978,1.7477047796907097,0.4987012987012987,0.5296949680839587,0.42248731092157926,0.4320547328248862,0.5426201838154892,0.4320547328248862,0,False
5,3,9.883102778550433e-05,1.5474239726998815,1.534094240747649,0.5601731601731602,0.6153450382667631,0.5328945643275467,0.5583408929015056,0.6927759601463732,0.5583408929015056,0,False
5,4,9.738265855914012e-05,1.4696039008846744,1.4207005504904122,0.6164502164502165,0.6186092817161329,0.5619069361326389,0.5716943244052988,0.725640371494173,0.5716943244052988,0,False
5,5,9.537877098354786e-05,1.4028997169646424,1.4309633949707294,0.6164502164502165,0.6396133068554841,0.5275439412467305,0.5454786927473867,0.7183613752743233,0.5454786927473867,1,False
5,6,9.284285880837946e-05,1.3547966021361235,1.3920213871988756,0.6320346320346321,0.6305187396191425,0.5942212214968576,0.5926191352068679,0.7531963699596721,0.5926191352068679,0,False
5,7,8.980465328528219e-05,1.3076364994049072,1.3638746446576613,0.6424242424242425,0.624084469681325,0.6314307082251809,0.6079816445683378,0.7631898807193919,0.6079816445683378,0,False
5,8,8.629977459615654e-05,1.2667768671850845,1.3676726822195382,0.645021645021645,0.648209891633144,0.629605736010391,0.6139280332232779,0.7547146136029739,0.6139280332232779,1,False
5,9,8.236931423909138e-05,1.247984318894086,1.3901713864556675,0.6329004329004329,0.6329917367156012,0.6076061525067764,0.601312997588612,0.7478690019017882,0.601312997588612,2,False
5,10,7.805935326811912e-05,1.2064022498147298,1.488356220311132,0.6181818181818182,0.6325829900338412,0.5664017609326765,0.57718148152579,0.7258638991717992,0.57718148152579,3,False
5,11,7.34204220349895e-05,1.1837954340715309,1.3688380718231201,0.6406926406926406,0.6301446766915985,0.6084449665641174,0.6031047019077789,0.7666628162180894,0.6031047019077789,4,False
5,12,6.850690776699573e-05,1.1478687402080088,1.3606041534193631,0.6346320346320347,0.6481642592628521,0.6070554400488859,0.6215910225243757,0.7849536488118545,0.6215910225243757,0,False
5,13,6.337641692646103e-05,1.1179560656984784,1.3806015888164784,0.6441558441558441,0.6518685792467407,0.6306799119086496,0.6314393956454383,0.7646219686162625,0.6314393956454383,1,False
5,14,5.8089099827638234e-05,1.0932552598958196,1.3489256192897927,0.638961038961039,0.6370020833738975,0.6336363337880421,0.6334260800200264,0.7926130099228225,0.6334260800200264,0,False
5,15,5.2706945429270875e-05,1.0533965206269986,1.3498572472868295,0.6649350649350649,0.661776055025374,0.6682320401932682,0.6570209884965179,0.7888992623895086,0.6570209884965179,1,False
5,16,4.729305457072914e-05,1.0018944458771741,1.3929551149236745,0.638961038961039,0.6452334655552492,0.6348024892150554,0.635238712975774,0.7853558818063557,0.635238712975774,2,False
5,17,4.1910900172361764e-05,0.9822165827850157,1.4046992532138167,0.6476190476190476,0.6693368316137699,0.6138582973912081,0.6355948532404462,0.782154354384723,0.6355948532404462,3,False
5,18,3.662358307353895e-05,0.9319698315075112,1.4562824364366203,0.638961038961039,0.6578089913194236,0.6116435107717368,0.6273661681595671,0.7741154490329498,0.6273661681595671,4,False
5,19,3.1493092233004286e-05,0.8986078101664678,1.4301508114255708,0.6588744588744588,0.677719612435138,0.6315889036180582,0.647658955173665,0.782759170040597,0.647658955173665,5,False
5,20,2.6579577965010497e-05,0.8528941179848047,1.446665274069227,0.6372294372294373,0.6690412988110273,0.6228919527366087,0.642869765740746,0.7845321030195995,0.642869765740746,6,False
5,21,2.1940646731880885e-05,0.8301792893442728,1.4416208900254348,0.6484848484848484,0.6494107147299082,0.6278684434688532,0.6350199652056954,0.7766743903784619,0.6350199652056954,7,True
