fold,epoch,learning_rate,train_loss,valid_loss,accuracy,precision_macro,recall_macro,f1_macro,qwk,dice_macro,early_stopping_counter,early_stopped
3,8,8.629977459615654e-05,1.0959183279308893,1.3179162230984918,0.6686851211072664,0.6990845591398601,0.643751658833466,0.6642277417930098,0.8007429313329486,0.6642277417930098,2,False
3,9,8.236931423909138e-05,1.03389975696699,1.2593785150297756,0.6851211072664359,0.6816359293342508,0.6617952429484479,0.665598266570884,0.8304042901746531,0.665598266570884,3,False
3,10,7.805935326811912e-05,0.9688330808828446,1.448297930585927,0.6133217993079585,0.6819008969172904,0.6498215477184048,0.6525359209493086,0.7749242176934198,0.6525359209493086,4,False
3,11,7.34204220349895e-05,0.916039524657916,1.429751520321287,0.6150519031141869,0.6751338257200572,0.6456833996434193,0.6506317173676951,0.8059906240738579,0.6506317173676951,5,False
3,12,6.850690776699573e-05,0.8516235661960391,1.4180975778349514,0.6565743944636678,0.7059476041226677,0.615194159723521,0.6468078562880019,0.7943807808171484,0.6468078562880019,6,False
3,13,6.337641692646103e-05,0.7647568315370685,1.3797090608498146,0.6730103806228374,0.6975903254126077,0.6724166160850216,0.6827130184957233,0.8192748519695771,0.6827130184957233,7,True
4,1,0.01,2.6266889475208663,2.7266781930265758,0.3939393939393939,0.3427998990816239,0.285764382475738,0.27001783407577995,0.3099683442082821,0.27001783407577995,0,False
4,2,9.970689785771798e-05,1.7740224485372589,1.5113505421013667,0.5818181818181818,0.5304846811297388,0.49048170359576826,0.49033613064096493,0.679002282360613,0.49033613064096493,0,False
4,3,9.883102778550433e-05,1.4441620374427122,1.3305179521955293,0.651082251082251,0.6472652989421682,0.5831536333274411,0.589113547783455,0.773292331850301,0.589113547783455,0,False
4,4,9.738265855914012e-05,1.3289397225866681,1.3435556757039038,0.6528138528138528,0.6641552989803682,0.6009843806731311,0.6239839827772975,0.7925367102249765,0.6239839827772975,1,False
4,5,9.537877098354786e-05,1.2527930178650524,1.260207738136423,0.6787878787878788,0.6585262282656822,0.670749025875076,0.6610636029512216,0.822841454451122,0.6610636029512216,0,False
4,6,9.284285880837946e-05,1.2113751127645631,1.3524318210009871,0.6536796536796536,0.7066507235324222,0.5955974901031167,0.6305004577038582,0.7854332458987241,0.6305004577038582,1,False
4,7,8.980465328528219e-05,1.1532499673663539,1.3748342033090262,0.6467532467532467,0.6929079648019677,0.5890373072880518,0.6213357229048534,0.7807419153117742,0.6213357229048534,2,False
4,8,8.629977459615654e-05,1.0922708450510428,1.3568165544805855,0.6216450216450217,0.7045173457167961,0.6438479945575362,0.6599288300969581,0.7950200033598178,0.6599288300969581,3,False
4,9,8.236931423909138e-05,1.0383835555051024,1.3353576146323105,0.6683982683982684,0.692867393694243,0.6603106631398045,0.6656237486426639,0.804998167984999,0.6656237486426639,4,False
4,10,7.805935326811912e-05,0.9950357613679035,1.3598972768619142,0.6744588744588744,0.7065128790562587,0.669552416674081,0.6750495581575965,0.8098164829328043,0.6750495581575965,5,False
4,11,7.34204220349895e-05,0.9328967273029076,1.3689638824298465,0.6398268398268399,0.7167575473986455,0.6270212430189506,0.6589036939812022,0.7945530883846332,0.6589036939812022,6,False
4,12,6.850690776699573e-05,0.8581052224013219,1.3852801191395727,0.664069264069264,0.7061069467357322,0.6411437863712393,0.6644854996908369,0.8070152791794776,0.6644854996908369,7,True
5,1,0.01,2.621705531145875,2.5420730056433842,0.4,0.32766788761425264,0.2871363243457283,0.2915347690064539,0.34878977513118936,0.2915347690064539,0,False
5,2,9.970689785771798e-05,1.7246610723358538,1.5387532032769302,0.5696969696969697,0.6144094532207054,0.4355969768380053,0.4602740926543321,0.6545253427092799,0.4602740926543321,0,False
5,3,9.883102778550433e-05,1.4051714013604557,1.325110005099198,0.658008658008658,0.664457206711297,0.6353967908426155,0.628084302323469,0.7703313659268212,0.628084302323469,0,False
5,4,9.738265855914012e-05,1.306137152299749,1.3027725042967961,0.6554112554112554,0.6724051135972052,0.6274328222566923,0.6311941455049996,0.7903907192990299,0.6311941455049996,0,False
5,5,9.537877098354786e-05,1.2316836899333348,1.2926346408909766,0.6718614718614718,0.6860997336314009,0.602457014590634,0.6187487428256897,0.7867303718728138,0.6187487428256897,0,False
5,6,9.284285880837946e-05,1.1784992438699136,1.306296024651363,0.6571428571428571,0.6743800253763049,0.6126425056384008,0.6294986975566161,0.7849349210744946,0.6294986975566161,1,False
5,7,8.980465328528219e-05,1.127242598772874,1.2958317263373014,0.6545454545454545,0.6666381520778073,0.6493790115135515,0.6489565504937063,0.7927290179374887,0.6489565504937063,2,False
5,8,8.629977459615654e-05,1.0822629163421975,1.2941557189513897,0.6744588744588744,0.6411373744086,0.6572845782047907,0.6228210846412899,0.7942476530343275,0.6228210846412899,3,False
5,9,8.236931423909138e-05,1.0309078751138336,1.276960115597166,0.6536796536796536,0.6772412770877156,0.6406659542257482,0.6515111252592779,0.7978286351583571,0.6515111252592779,0,False
5,10,7.805935326811912e-05,0.9629828891745901,1.3189339045820565,0.6528138528138528,0.6587297678740731,0.6722336907902061,0.6620693311490435,0.8010313804159975,0.6620693311490435,1,False
5,11,7.34204220349895e-05,0.9115745817088751,1.4028948031622788,0.6493506493506493,0.6800872902282128,0.6001029376840036,0.6253552122170429,0.7780817233715165,0.6253552122170429,2,False
5,12,6.850690776699573e-05,0.819567848035621,1.372843006972609,0.645021645021645,0.6417272503837987,0.6478138088246367,0.6419047753014548,0.784890709919916,0.6419047753014548,3,False
5,13,6.337641692646103e-05,0.758278079047335,1.3874437677449194,0.6363636363636364,0.6496883865735071,0.6257846068325525,0.6322888100532364,0.7962377244979209,0.6322888100532364,4,False
5,14,5.8089099827638234e-05,0.7072653139854385,1.362576556616816,0.6649350649350649,0.6718390269061768,0.680123597783629,0.673685804082899,0.8216673352052414,0.673685804082899,5,False
5,15,5.2706945429270875e-05,0.6516339866038425,1.4147191212095063,0.6484848484848484,0.6800397484206131,0.6458282246919775,0.6609888994417829,0.7944261673872229,0.6609888994417829,6,False
5,16,4.729305457072914e-05,0.6017515232406273,1.4669320478521544,0.6519480519480519,0.6810634427086383,0.6499163580820758,0.6635499819271674,0.7986363766579769,0.6635499819271674,7,True
